Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [704] filename_change_ext(std::string, std::string) [416] std::vector<Variable, std::allocator<Variable> >::max_size() const [545] std::vector<Token, std::allocator<Token> >::vector()
 [368] process_indentation(std::vector<Token, std::allocator<Token> >&, std::string&, unsigned int&, unsigned int&) [426] std::vector<Scope*, std::allocator<Scope*> >::_M_check_len(unsigned int, char const*) const [520] std::vector<Token, std::allocator<Token> >::~vector()
 [246] string_get_until_or(std::string, std::string) [37] std::vector<Scope*, std::allocator<Scope*> >::size() const [683] std::vector<Token, std::allocator<Token> >::operator=(std::vector<Token, std::allocator<Token> >&&)
  [28] assemble_keyword_def(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) [373] std::vector<Scope*, std::allocator<Scope*> >::max_size() const [56] std::vector<Token, std::allocator<Token> >::operator[](unsigned int)
 [585] assemble_keyword_new(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) [669] std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned int, char const*) const [528] void std::vector<Method, std::allocator<Method> >::emplace_back<Method>(Method&&)
 [190] context_class_exists(TokenContext, Environment&, Class) [550] std::vector<std::string, std::allocator<std::string> >::end() const [478] void std::vector<Method, std::allocator<Method> >::_M_emplace_back_aux<Method const&>(Method const&)
 [507] context_enforce_type(TokenContext, Environment&, Class&) [481] std::vector<std::string, std::allocator<std::string> >::size() const [565] void std::vector<Method, std::allocator<Method> >::_M_emplace_back_aux<Method>(Method&&)
 [661] enforce_library_file(TokenContext, unsigned int&) [551] std::vector<std::string, std::allocator<std::string> >::begin() const [529] std::vector<Method, std::allocator<Method> >::push_back(Method&&)
  [96] string_delete_amount(std::string, int) [606] std::vector<std::string, std::allocator<std::string> >::max_size() const [323] std::vector<Method, std::allocator<Method> >::push_back(Method const&)
 [343] string_iter_until_or(std::string&, unsigned int&, std::string) [207] std::allocator<MethodArgument>::allocator(std::allocator<MethodArgument> const&) [308] std::vector<Method, std::allocator<Method> >::vector()
 [620] assemble_keyword_else(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) [457] std::allocator<MethodArgument>::allocator() [309] std::vector<Method, std::allocator<Method> >::~vector()
 [332] context_class_compare(TokenContext, Class, Class) [202] std::allocator<MethodArgument>::allocator(std::allocator<MethodArgument> const&) [87] std::vector<Method, std::allocator<Method> >::operator[](unsigned int)
 [438] environment_class_get(Scope*, Class) [231] std::allocator<MethodArgument>::allocator() [219] void std::vector<Variable, std::allocator<Variable> >::emplace_back<Variable>(Variable&&)
  [10] environment_get_child(Scope*, std::string) [203] std::allocator<MethodArgument>::~allocator() [630] void std::vector<Variable, std::allocator<Variable> >::_M_emplace_back_aux<Variable const&>(Variable const&)
 [705] string_get_until_last(std::string, std::string) [176] std::allocator<MethodArgument>::~allocator() [480] void std::vector<Variable, std::allocator<Variable> >::_M_emplace_back_aux<Variable>(Variable&&)
 [278] string_itertest_until(std::string&, unsigned int, char) [72] std::allocator<Class>::allocator(std::allocator<Class> const&) [220] std::vector<Variable, std::allocator<Variable> >::push_back(Variable&&)
  [31] assemble_keyword_class(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) [625] std::allocator<Class>::allocator() [601] std::vector<Variable, std::allocator<Variable> >::push_back(Variable const&)
 [706] assemble_keyword_until(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) [68] std::allocator<Class>::allocator(std::allocator<Class> const&) [310] std::vector<Variable, std::allocator<Variable> >::vector()
 [638] assemble_keyword_while(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) [99] std::allocator<Class>::allocator() [311] std::vector<Variable, std::allocator<Variable> >::~vector()
 [707] context_enforce_string(TokenContext, Environment&, std::string) [69] std::allocator<Class>::~allocator() [84] std::vector<Variable, std::allocator<Variable> >::operator[](unsigned int)
 [484] environment_method_get(TokenContext, Scope*, Method) [51] std::allocator<Class>::~allocator() [317] void std::vector<Scope*, std::allocator<Scope*> >::emplace_back<Scope*>(Scope*&&)
 [328] string_delete_until_or(std::string, std::string) [647] std::allocator<Token>::allocator(std::allocator<Token> const&) [612] void std::vector<Scope*, std::allocator<Scope*> >::_M_emplace_back_aux<Scope* const&>(Scope* const&)
 [116] string_kill_whitespace(std::string) [598] std::allocator<Token>::allocator(std::allocator<Token> const&) [439] void std::vector<Scope*, std::allocator<Scope*> >::_M_emplace_back_aux<Scope*>(Scope*&&)
 [639] assemble_keyword_import(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) [542] std::allocator<Token>::allocator() [318] std::vector<Scope*, std::allocator<Scope*> >::push_back(Scope*&&)
 [640] assemble_keyword_native(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) [648] std::allocator<Token>::~allocator() [504] std::vector<Scope*, std::allocator<Scope*> >::push_back(Scope* const&)
 [708] assemble_keyword_unless(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) [517] std::allocator<Token>::~allocator() [312] std::vector<Scope*, std::allocator<Scope*> >::vector()
 [603] context_assemble_string(TokenContext, Environment&, std::string, std::string&) [290] std::allocator<Method>::allocator() [313] std::vector<Scope*, std::allocator<Scope*> >::~vector()
 [394] generic_arguments_equal(TokenContext, std::vector<MethodArgument, std::allocator<MethodArgument> >, std::vector<MethodArgument, std::allocator<MethodArgument> >, Class, Class) [291] std::allocator<Method>::~allocator() [36] std::vector<Scope*, std::allocator<Scope*> >::operator[](unsigned int)
 [182] environment_class_exists(Scope*, Class) [292] std::allocator<Variable>::allocator() [684] void std::vector<std::string, std::allocator<std::string> >::_M_emplace_back_aux<std::string const&>(std::string const&)
 [381] environment_variable_get(Scope*, Variable) [293] std::allocator<Variable>::~allocator() [658] std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&)
 [180] string_itertest_until_or(std::string&, unsigned int, std::string) [294] std::allocator<Scope*>::allocator() [562] std::vector<std::string, std::allocator<std::string> >::vector(std::vector<std::string, std::allocator<std::string> > const&)
  [24] context_enforce_arguments(TokenContext, Environment&, Class&, std::string, bool) [295] std::allocator<Scope*>::~allocator() [572] std::vector<std::string, std::allocator<std::string> >::vector()
 [420] environment_method_exists(TokenContext, Scope*, Method) [552] std::allocator<std::string>::allocator(std::allocator<std::string> const&) [515] std::vector<std::string, std::allocator<std::string> >::~vector()
  [20] context_enforce_expression(TokenContext, Environment&, Class&) [553] std::allocator<std::string>::allocator(std::allocator<std::string> const&) [613] std::vector<std::string, std::allocator<std::string> >::operator[](unsigned int)
 [586] assemble_expression_keyword(TokenContext, std::string&) [568] std::allocator<std::string>::allocator() [139] _ZSt10_ConstructI14MethodArgumentIRKS0_EEvPT_DpOT0_
 [342] environment_variable_exists(Scope*, Variable) [554] std::allocator<std::string>::~allocator() [244] _ZSt10_ConstructI14MethodArgumentIRS0_EEvPT_DpOT0_
 [263] string_iter_kill_whitespace(std::string, unsigned int&) [512] std::allocator<std::string>::~allocator() [339] _ZSt10_ConstructI5ClassIRKS0_EEvPT_DpOT0_
 [399] context_class_can_dereference(TokenContext, Class) [5] std::string::_Rep::_M_destroy(std::allocator<char> const&) [475] _ZSt10_ConstructI5ClassIRS0_EEvPT_DpOT0_
  [15] environment_class_variable_get(Environment&, Class, Variable) [6] std::string::append(std::string const&) [251] _ZSt10_ConstructI5TokenIRKS0_EEvPT_DpOT0_
 [485] environment_generic_method_get(TokenContext, Scope*, Method, Class, Class) [7] std::string::operator[](unsigned int) [261] _ZSt10_ConstructI5TokenIRS0_EEvPT_DpOT0_
 [193] context_class_dereference_ifcan(TokenContext, Class&) [383] std::_Iter_base<__gnu_cxx::__normal_iterator<MethodArgument*, std::vector<MethodArgument, std::allocator<MethodArgument> > >, true>::_S_base(__gnu_cxx::__normal_iterator<MethodArgument*, std::vector<MethodArgument, std::allocator<MethodArgument> > >) [93] _ZSt10_ConstructI5TokenIS0_EEvPT_DpOT0_
  [18] context_enforce_expression_word(TokenContext, Environment&, Class&) [163] std::_Iter_base<__gnu_cxx::__normal_iterator<Class*, std::vector<Class, std::allocator<Class> > >, true>::_S_base(__gnu_cxx::__normal_iterator<Class*, std::vector<Class, std::allocator<Class> > >) [276] _ZSt10_ConstructI6MethodIRS0_EEvPT_DpOT0_
 [621] context_enforce_expression_string(TokenContext, Environment&, Class&) [607] std::_Iter_base<__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >, false>::_S_base(__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >) [191] _ZSt10_ConstructI8VariableIRS0_EEvPT_DpOT0_
